clientID,Holding Count,Total Value,Median Return,Average Return,CashPct,ACWI/AGG
13093,14,1042424.2,2323.46,4769.215,1.0498298101674923,925681.8200000001
13094,13,1605922.62,1535.24,6232.558235294118,33.833167503425535,845850.35
13095,13,583637.0499999999,3580.23,5232.356666666667,3.612513975937615,468949.72000000003
13096,19,1126678.3,2482.8,9286.131428571429,1.721895238418988,751972.7799999999
13099,11,109638.51,749.5,2665.088181818182,4.277466010802226,88026.67
13100,38,912244.41,3957.65,7784.902162162162,6.811426775418663,850107.5499999999
13101,17,1041264.58,5006.245,13143.0785,1.16281685102551,857535.1699999999
13102,12,390395.41,1687.88,3374.802857142857,2.8186320120925603,325914.74
13104,6,25119.19,259.29,457.89,2.7368318803273515,21871.95
13106,11,67940.63,581.0699999999999,681.4480000000001,0.0,56947.590000000004
13107,32,2592057.11,1333.87,4493.724444444445,4.381228313291292,1631160.94
13108,9,1824319.69,3468.915,3504.17,0.194007115057778,5.492150568977462e-07
13109,24,1422763.24,1679.69,22689.58,1.6523135641317248,1007625.8
13110,14,869198.42,4202.14,24074.438125,3.708200482002717,725336.23
13111,11,1100443.71,4604.645,8741.0425,2.218191605638784,931214.85
13112,6,192131.5,624.37,3471.471428571429,1.1924593312392815,171018.57
13113,16,1287943.21,1957.85,11291.7125,2.273992344740107,1083248.4900000002
13114,20,1357593.18,3294.4,22804.28391304348,5.0099095223798935,1095485.0399999998
13117,14,2019885.3,3277.37,4830.235625,1.4591863211242737,1702264.0199999998
13118,11,1587017.74,14430.0,14893.419230769232,2.5430213527417784,1331978.46
13119,9,38702.49,501.32,540.1755555555555,3.290976885466543,37428.8
13120,11,688354.71,6133.05,6939.966363636364,1.6970887000976578,593073.4299999999
13122,7,718367.01,2180.325,16293.989999999998,2.972092217876208,601014.24
13124,18,514919.99,273.05,5465.0475,2.9464732957832926,435725.30000000005
13125,8,88892.27,218.995,435.1583333333333,5.391582417683788,28780.74
13126,26,832566.42,6542.55,14141.676296296297,2.580024786490908,722527.44
13128,19,1675514.08,2102.69,4384.954090909091,1.3035235132133296,0.8083456822714968
13129,5,70384.35,10727.895,9072.665,1.4911695568688208,37154.4
13132,27,1270257.72,14643.385,20227.836785714284,1.0837163028617531,1094252.2
13133,10,364822.1,1165.35,1959.621176470589,1.809742337429668,238296.74000000002
13134,11,535198.1799999999,5809.295,6889.401999999999,2.927014811597454,447901.31999999995
13135,19,1688045.15,3584.08,6106.197407407407,1.4269162172587624,23.703204944093407
13136,10,855254.9,2136.915,12897.016,2.884993701877651,713327.48
13137,12,813545.24,1482.73,3924.665652173913,4.2549766501,660102.3500000001
13138,115,10845834.68,4234.0,16365.405652173911,1.895960763436604,83.99079716776875
13139,13,1211519.07,3681.77,19244.62181818182,0.8676008706986346,14.79266078575409
13140,13,482831.38,3042.27,4076.4569230769225,1.6416745738439784,9.441921829879933
13141,12,492357.36,1663.465,3941.362142857143,0.9748935204299576,425359.01999999996
13142,23,1885958.23,1765.48,60291.79782608696,1.053564691090746,1692870.1500000001
13143,31,2969433.64,2452.46,8592.67627118644,4.297736049087125,10.67494166927165
13144,13,1462660.29,1500.615,10971.536666666669,1.0505234951035691,1267339.7000000002
13145,19,1866498.88,9658.64,18092.555714285714,6.77746187557316,1.336274717666813
13146,19,1738601.33,5074.685,10541.790454545457,3.756469575460408,1586113.85
13147,7,12319.89,230.935,368.595,4.133072616719792,11810.7
13150,10,662047.06,3673.74,11073.468333333332,2.8945963448580225,493845.50999999995
13152,20,885427.0,1901.36,6251.2844000000005,1.0812116639768157,737457.9400000001
13154,21,7991326.01,7665.530000000001,38777.37348,0.7087294390083331,22.3268762115866
13155,14,927213.26,1815.36,5835.44125,2.1144747218131887,6.284914020939583
13156,31,3653274.14,3646.62,25409.29861111111,3.141638311325851,2665696.57
13157,7,465790.38,205.75,4769.26,1.1700026952037954,355008.93000000005
13158,36,2734644.96,2858.415,12221.959861363635,3.655573628834071,2.399289146966439
13159,14,989649.49,8110.34,13043.344285714284,3.701676236906867,702358.76
13160,14,1676886.48,6320.16,12094.228823529413,0.4343209923190507,1315501.55
13161,14,949910.84,4672.6,9375.981333333331,1.3028401697152965,807314.97
13162,55,1974119.44,2103.12,8804.892096774194,15.590933038985726,7.614243145074627
13163,26,10751659.43,25887.93,83614.37488372093,1.1979125719014707,9099239.459999999
13164,7,803058.75,1285.6750000000002,11927.215,2.6593346999830336,675854.97
13165,24,722138.43,505.675,2754.037272727273,4.206006596269915,549294.48
13166,15,177063.45,1892.4,2840.025333333333,6.021807436825612,118587.14
13167,15,4861779.77,7262.08,19750.471875,4.230556909820701,2552277.06
13168,16,1580981.52,6814.1900000000005,21813.735555555555,0.2555248084114228,1235066.61
13169,11,153600.07,607.435,1324.4008333333334,4.629405442328249,125693.99000000002
13171,10,63816.39,825.86,1794.2244444444443,0.0,37958.71
13172,12,506868.98,1473.35,4304.952727272727,7.100754123876351,389029.05
13173,16,752821.28,6821.6,8738.689375,3.850437118355634,620869.5999999999
13174,7,53964.19,1262.81,1898.5633333333333,2.1005411181007254,52830.65
13175,16,1326420.04,1733.05,3232.321052631579,-0.995259390079782,650796.5499999999
13176,11,200153.67,1136.56,1939.0846153846155,4.194132438341001,163028.13999999998
13177,16,1315159.06,2004.465,5635.8983333333335,0.5100691014515004,35.66004108624728
13178,14,1443478.46,2926.72,4913.013684210526,2.588688438066474,1208402.61
13179,6,37845.08,174.74,963.1957142857144,0.0,16124.34
13180,26,992162.78,2095.48,4111.762857142858,1.3474865485278535,3772.7073383385814
13181,14,558854.24,837.54,2162.349047619048,0.0,3.769334378233917
13182,18,1187416.49,13411.61,25819.99052631579,3.0636773454274664,950075.99
13183,22,1285194.85,3120.9508,9142.667185714285,1.0177639600718908,0.7293518842901772
13184,15,1708371.71,6128.64,9241.93,3.7575604667440894,1232489.6099999999
13185,35,2357428.69,933.73,8977.147027027027,6.313960232663495,1751363.1600000004
13187,17,967725.23,870.7,4767.492916666667,2.206523023069265,746053.49
13188,16,791912.54,1042.76,1887.0180645161288,3.569361333765469,479826.2899999999
13191,11,484291.98,2405.41,2560.5663157894737,2.238804367563551,408384.61000000004
13194,14,1605892.89,1828.14505,11597.732295,2.70017074426427,3.492850676341466
13196,17,926161.14,4500.85,6294.529523809523,2.423179836718263,776777.5700000001
13197,18,2239636.73,10428.44,21324.006666666668,0.896215878724225,1896046.06
13198,31,665738.06,-256.32,3127.8203125,4.942556536425151,3.419067338414391
13199,15,1349064.6,160.82,2151.485833333333,8.524983903661841,0.1598635474840688
13200,14,875232.19,6995.84,7602.146,2.4996098463883056,57.834219161912266
13201,12,1985871.68,12363.795,13068.999285714288,1.738449183181866,1617768.0899999999
13202,13,681176.3,2562.2,4573.924705882353,1.1325775720617408,551380.7899999999
13203,11,147575.71,889.0699999999999,1412.9733333333334,1.4582413325336536,128873.68000000001
13205,39,4403534.9,829.27,7877.101951219512,3.3568645044688985,7.400237973046548
13206,47,2935884.73,556.7008,21092.4337755102,4.111815384522948,30.739541148396295
13207,5,1145508.23,3318.8,3318.8,0.1487793762948346,26368.0
13208,19,3856016.01,5197.2,14940.18945945946,1.5278875877903837,3130624.6000000006
13210,12,162482.89,2360.575,5144.007,4.376916240226893,84278.86
13211,18,1888280.06,561.3050000000001,936.3253333333332,22.81766243933117,0.1525815183612027
13213,20,5105323.0600000005,7459.22,24820.1548,2.252346201182418,3649244.18
13214,13,639256.0900000001,4503.66,7256.877142857143,2.838741825674277,541340.72
13215,14,757564.57,1211.08,5254.820000000001,3.966757579489231,0.9324119073418239
13216,8,729192.78,2308.48,12133.45857142857,0.6364462357951487,619082.8
13217,17,1791492.72,288.6,3028.1137931034523,5.398195533833931,665267.0700000001
13219,11,318885.09,2594.42,3241.001,2.0722699828957194,272174.68
13220,8,811270.0299999999,1569.705,9906.529166666667,3.249680010982287,687503.58
13221,7,530957.82,1675.02,7613.533333333334,3.332786397232081,437930.44999999995
13222,11,870057.5,3848.535,4456.3815,1.4006694959815873,745159.9400000001
13223,3,18996.64,1849.675,1849.675,36.641163911091645,281.82
13224,11,762174.92,6277.855,8616.126,2.790990551092917,638735.95
13225,13,3437699.45,23578.35,26053.19,3.489313470960936,2733497.21
13226,18,4957460.95,4137.66,14670.90476190476,2.524529820048305,4220872.7299999995
13227,66,3128669.15,1183.14,10662.186266666666,10.368727866287813,1967203.3099999996
13228,35,2063942.6,930.73,3223.9232394366195,1.430255860797679,14.110142389482247
13229,13,1104327.23,1314.0,3954.9115384615375,2.012116462979909,921207.14
13230,12,377450.57,1342.15,2562.716363636364,7.706821054741023,2.160796383878275
13231,18,1224258.12,1452.36,2934.0856,1.68173767146425,582226.39
13232,13,2399724.77,15842.53,57012.81285714286,1.700537516225246,1912438.59
13233,19,578478.07,787.5,51.12400000000002,2.1335450106172567,0.47961439951492846
13234,14,743098.2,3156.445,4300.753571428571,4.886175205376625,379833.01
13235,23,1050621.42,1735.775,3785.520625,3.236606388626647,6.748242933149895
13236,15,1246016.72,3217.7200000000003,4181.467727272728,2.376026703718711,922061.5499999999
13239,12,379564.95,2601.32,3850.328461538462,0.5420732341065738,312753.26
13240,14,2311201.54,7168.4,16480.100000000002,2.263341776762575,1907671.8600000003
13245,11,89117.09999999999,140.675,156.497,2.0964551135528424,87248.8
13249,17,1516442.79,1965.59,8634.363684210526,3.4544653016550666,1208877.55
13253,18,1234639.75,96.785,2815.0133333333333,2.437893320703468,277707.89999999997
13259,12,9629.18,16.29,35.02,8.695963726921711,8791.83
13260,21,753447.96,521.13,3559.3454166666666,0.0,485667.93000000005
13265,2,50738.53999999999,30158.07,30158.07,0.1624997487117288,1.0
13266,16,222055.1,711.71,1386.5326666666665,0.0,194838.89
13267,13,1307714.3,1095.815,1213.14,0.0,2.1147620393169984
13268,17,541297.8,1563.94,3329.945,0.0,461169.83999999997
13271,15,5504.17,15.715,27.687857142857144,7.530108990092967,5089.7
13280,11,74698.11,808.67,3300.326363636364,1.2935534781268228,6980.96
13281,40,11760308.62,37700.75,72339.60589743589,0.0562060079678419,3451114.55
13283,83,5737152.38,-1780.125,13791.802804878049,0.0077566355314411,1.0732574746067671
13284,113,9900768.18,-25.375,45020.62928571428,0.2098159417767521,3.233907334351792
13285,28,2411062.09,-1237.5,28978.5,0.0,1.4222737268571324
13286,43,1137342.02,981.57,11645.108377358489,0.0567595313149513,0.07696678420686871
13287,130,14016599.14,3965.28,62391.2996,0.0131730242233352,7.064763706761779
13288,10,125656.2,3987.795,6458.8725,4.589729754679833,105501.4
13289,45,406508.58,433.47,1973.6939215686275,0.1091342278679579,2.9123974726535065
13290,84,5630640.99,-395.485,19955.27035714286,0.0,1.2284294381163319
13291,18,132983.69,500.75,2092.801052631579,0.974217214156112,18815.38
13292,5,28382.61,2806.165,3919.25,1.4714996260033872,1.0
13293,23,1308330.97,6419.51,10135.532909090907,-0.8073209487657393,271335.73
13294,25,374458.19,891.405,1692.7720833333333,0.1139192602517252,88376.77
13295,26,569055.25,4503.39,9187.168333333331,0.2402192054286468,137771.1
13296,27,187381.46,560.4100000000001,1725.12,0.8909579421571377,18597.13
13297,31,931877.07,2940.34,15757.956451612905,0.0,5.366535588448746
13298,54,1748425.59,2302.09,17866.817068965516,-1.547599174638024,16.529058902101273
13299,13,85429.67,1459.8000000000002,2415.315,1.8585463340780783,1.0
13300,49,1138510.99,-1429.04,2360.919056603773,0.9364942537796672,0.5786976511558956
13301,35,3617999.81,3835.11,12837.743823529405,0.6912371838958167,1.4305027070103844
13302,28,763416.87,3310.99,15310.649714285712,-10.76945679756854,348254.9
13303,54,1728737.53,2986.02,8294.961044776119,0.5628390563141185,461466.25
13304,59,4311712.05,9444.81,26649.40490909091,1.805788259909425,1241226.5599999998
13306,38,9103131.78,20952.14,188760.1611363637,0.0134588845862011,7991264.18
13307,22,1056180.07,5943.485,31937.88681818181,0.0,13.321980792649175
13310,25,719629.8,5621.405000000001,17087.684166666666,-14.293975874817855,1.1210562806387427
13311,32,262436.85,688.6099999999999,2105.1944736842106,0.9407939471914862,24992.63
13312,45,956780.76,2548.29,7916.456,0.0,1.8592820842618807
13313,16,286846.4,2306.21,4996.293333333333,0.000421828546567,1.0
13314,45,1320283.0,985.63,8449.696511627908,0.1471858684842567,1.02861276495096
13315,40,860556.67,1156.5,5608.090483870968,0.2169061103204277,94127.5
13316,30,1639438.36,20023.32,41833.34689655173,-2.176474021261769,879208.79
13317,3,241223.86,20413.04,20413.04,0.0002984779366352,1.0
13320,16,302612.65,6964.98,10162.702,-0.2705769239983854,30733.0
13321,16,60455.45,64.005,1287.575,1.044504672448886,17634.71
13322,134,10056990.83,1567.59,26807.96512690356,0.6962321153871431,2.8740894904050798
13324,53,2292791.97,10997.16,21046.760784313727,0.0866707501596841,1733906.65
13326,20,182800.27,227.82,1288.8547368421052,0.2743814328064176,19208.28
13327,22,4491891.86,3356.51,78770.4280952381,-4.452466938952533e-07,4116758.85
13328,69,5852992.6,998.76,27676.14238095238,1.879380472820007e-05,14.888097874701169
13329,16,187657.3,549.9649999999999,7507.211875,1.9739386637237133,97232.4
13330,30,2246731.18,5993.15,14591.444444444443,0.0092334143864954,434973.74999999994
13331,43,4772566.88,9544.18,57499.467,0.0657294089087757,3046127.96
13332,34,1991965.07,13753.87,38783.3753125,0.0129414919911221,1980574.29
13333,87,2688769.39,82.63,9666.426315789471,0.0288600429209736,0.5573143138218024
13334,16,253123.31,-44.56,5437.839999999999,0.0107813065497602,3.1725392398569587
13338,29,2804239.99,-13.4,40.4339285714265,7.405025630491776,0.08626233665884737
13339,88,7278261.33,3069.235,38319.58107659574,0.2182932060231478,4.9777688256316805
13340,7,78305.81,1320.935,3119.7016666666664,0.2745900974653094,36876.68
13341,24,4760463.25,59346.9,118131.7831818182,0.0029188335820048,159865.35
13343,24,691621.4199999999,1047.615,4749.952727272727,0.3090997384089117,131017.7
13344,90,2946711.42,-170.025,11329.3156,0.0606167264251482,0.8955987121196155
13345,2,8475.56,1086.42,1086.42,0.0001179863041498,1.0
13347,21,300831.89,1576.98,3290.9080000000004,0.6242390060442063,1.0
13348,47,3206215.32,9934.585,35052.99456521739,0.0097155046966714,1329099.95
13349,1,1405.72,,,100.0,1.0
13352,22,831111.25,-1253.455,-167.9472727272727,0.0,0.6677593416003947
13353,50,1549615.19,835.01,9320.405970149252,0.428459919781762,1.8501898029325015
13354,26,1041468.75,30170.06,32268.004,-0.9012406757283884,8.35296205436149
13355,50,2064088.09,-2810.395,9667.963958333334,0.1022587170686111,0.053755060970613104
13356,62,3201544.04,-1815.28,16016.9,0.0600488381849652,0.42847990086649407
13357,57,2071587.04,1742.665,9694.92925925926,0.3115770602619719,1.7338113045669583
13358,23,585544.77,948.29,3035.7566666666667,2.561717014396696e-05,51553.9
13359,69,2692678.62,3005.26,22674.02865671642,0.0054867297902785,3.2789035876271346
13360,30,1187494.73,4546.645,27098.266428571427,0.4175008001930248,6.628226694285721
13361,26,1102798.77,6168.795,16839.7775,1.0242757162306229,304017.25
13362,2,18925.7,1992.03,1992.03,4.284227267683626,1.0
13365,3,39266.57,828.4100000000001,828.4100000000001,1.5617610603625425,1.0
13366,19,2173348.1100000003,27259.06,104105.86222222222,-1.6564829092197288,1772897.9
13367,41,1716464.18,1957.575,24484.08,0.523769158992878,1307801.94
13368,122,4957562.41,-689.0,9117.622076923077,-0.0647304004388721,0.6292826151201822
13370,65,2651039.13,3832.12,21934.18578125,0.0056064808066412,3.851508863619752
13371,218,18917544.27,-408.0,16710.93887096774,0.0388570519253765,0.49185902881697996
13372,26,567566.1,4503.395,9186.115416666666,1.849469163151217,137771.1
13373,100,6314419.49,86.58,20094.28776,-0.0002567140182192,0.5147350680295235
13374,8,42638.76,389.81,1594.8944444444444,0.0018293214905874,1.0
13377,18,1413439.24,28157.85,76939.62,-0.7797795397275088,1424460.95
13379,4,38379.310000000005,580.21,3513.8300000000004,0.0,1.0
13380,39,1816720.71,-1441.63,15379.810789473682,0.0019948030426757,1.8369351934605158
13381,20,172817.53,1471.77,2280.378947368421,1.717458871215206,38698.15
13383,22,530582.08,672.455,4765.789285714286,0.0739583967856585,1.0
13385,1,727123.95,60992.09,60992.09,0.0,1.0
13386,53,2360170.21,1055.56,10528.93393939394,0.1162793254644121,1.877285203770347
13387,67,1859561.88,3529.9,5012.389714285714,0.1321795217699343,0.7945016774050004
13391,17,576621.8,8741.77,11333.362666666666,0.1057035998292121,81135.4
13393,12,41747.28,438.15,1455.84,0.0048386385891488,1.0
13394,62,5752341.23,2200.72,31970.19561643836,0.0327946469893268,4.6938963293381235
13395,30,422440.13,380.72,5979.4735,0.3011527337613498,162894.28
13396,57,4712737.76,1415.875,33800.60537424243,0.1619029190370227,11.145148012364317
13397,107,6734722.08,-1115.1750000000002,-939.015849056604,1.7013410299478906,2.014096216316834e-07
13398,54,1779855.76,375.97,6710.165178571428,0.0879464524698338,1.229883741634453
13399,38,6898560.99,33998.57,114457.45129189188,0.3311909546515439,6591342.300000001
13400,46,1041060.52,1065.97,3508.6491379310346,5.763353700128787e-06,3.038992752016733
13402,27,149102.69,582.7,1019.0028,1.205390727692438,18597.13
13403,100,5831162.08,185.13,15531.876136363637,0.0,0.816359834649069
13404,59,1347738.67,-362.555,-122.90530303030306,0.117197052749106,0.5674989391620001
13405,40,706754.59,394.32,4292.815384615385,0.0567311490683067,278500.3
13406,43,1187970.16,1300.6,7019.052166666666,0.4715581408206415,330534.44
13407,32,1269615.79,2596.815,14729.563333333334,-5.513479002966717e-06,0.23467383085805432
13408,60,4609083.43,11275.85,31008.61260273973,0.2273341361494947,37.050756402148174
13409,27,877488.03,459.9,7709.709230769231,7.64968839517959,0.05183938723358432
13410,44,1380740.25,86.58,4522.260232558139,2.5348721455755345e-05,0.6903469910297589
13411,2,58109.84999999999,127049.79,127049.79,-118.96872905368024,127242.4
13413,22,266537.44,29.87,809.7297297297297,0.4387751304282055,44387.75
13414,46,1066756.21,1462.335,8824.390652173914,0.0,2.105032572502871
13415,42,1405280.29,3210.11,13552.992682926828,9.34921530849906,2.5635420819438277
13416,4,23415.91,483.31,1062.8233333333333,1.3343918728761768,17026.25
13417,1,1281.18,,,0.0,1.0
13419,1,5.47,,,0.0,1.0
13422,19,2283062.39,4587.915,9283.824444444446,0.8324726509116553,710667.11
13423,6,46939.3,1410.36,6996.25,0.929200051982028,46503.13999999999
13425,1,40.04,,,100.0,1.0
13426,13,219474.26,1796.02,2574.405833333333,3.014722546507276,1.0
13428,2,1004779.47,270.88,270.88,0.0,1.0
13434,17,88592.41,122.035,919.83625,11.209143085733867,27797.83
13444,16,31528.01,115.96515,189.29,0.3908270772560653,1.0
13446,17,245325.3,1346.0,3795.880625,0.2918614590504934,146723.81
13448,12,336972.44,106.26,90.99,0.0,80240.09
13450,16,92354.73,260.88445,433.8241857142857,0.4310878284198329,1.0
13456,18,564636.8300000001,1223.59,2879.9729411764706,0.801176926414807,328164.92000000004
13469,11,158650.22,741.96,1108.681111111111,3.4876661374941684,4.928779439859972
13477,28,755896.64,511.05,4672.241034482759,1.674810990031653,79199.9574468085
13478,16,175954.05,691.24,947.8693333333334,0.0,172661.82000000004
13479,11,180112.1,767.12,1358.721,0.0,134154.5
13486,1,0.11,,,100.0,1.0
13493,27,3019758.84,15080.37,31208.513157894737,0.4032265702383041,158822.5
13495,58,3304142.37,-118.475,21703.41431034483,0.0,0.41803849807779586
13497,102,2245689.85,1984.25,6118.439579831932,0.0483935927305366,1043731.02
13514,4,19993.17,1026.8,-17.599999999999984,2.830116484779553,19427.34
13516,8,32155.31,452.72,850.9683333333332,0.0035141940786762,6212.629999999999
13517,26,105896.99,302.525,743.4325,2.3683109406603524,10753.38
13519,2,2882.14,,,2.617152532493217,1.0
13527,13,66068.56999999999,597.29,1055.3358333333333,3.134864278128012,60030.490000000005
13530,148,14064732.1,349.75,56622.27760479042,-0.1709885394830947,4.772627951385921
13534,2,251.11,-21.03,-21.03,0.1991159252917048,1.0
13537,13,79778.13,778.25,1458.5527272727272,6.267381799999574e-05,69120.2
13541,19,434028.1,852.5899999999999,1382.3577777777778,0.2697313837514207,137641.19999999998
13544,21,613666.8,1376.51,2826.9905263157893,0.7091258643941628,362750.96
13548,17,50641.56,51.915,-237.37375000000003,13.929724913687494,20878.4
13549,2,26222.28,8206.54,8206.54,0.0,25850.42
13550,3,45320.56,790.13,790.13,2.141544588151602,19350.0
13551,16,147179.75,480.37,731.4226666666667,3.98333330502328,141317.09
13552,42,1645366.14,554.915,2599.299482758621,1.7916310104691957,977571.32
13556,17,523714.29,623.58,3567.410555555556,0.1932198565748511,107437.91
13561,27,4141035.12,3722.375,4290.886538461538,0.0,2.4267966792248136e-07
13562,15,164561.33,101.27,53.54076923076923,-4.464280885430375,53987.14
13566,15,95361.31,85.52000000000001,221.2607142857143,4.156192904648647,91397.91
13569,17,1125742.9,1192.7,1443.5344827586207,1.011606646597549,8.402283537811595
13571,23,1097681.43,1589.4,3505.634074074074,0.0,1.5735966670384842
13575,27,1757063.74,155.825,435.4238181818182,0.0,7.010485850084434e-07
13577,14,670004.99,1094.34,2138.262105263157,-11.0965442212602,403912.32
13578,2,18315.04,428.4,428.4,0.0,17995.32
13581,4,1530552.34,9546.85,9546.85,34.06996457239744,1.0
13587,7,62302.59,92.13,485.1616666666666,1.574091863596682,1.0
13591,32,1430734.82,2148.75,2880.5994736842104,2.4662047436575283,6.544286846009676
13597,23,2711897.31,1994.76,4805.611363636363,-8.790638536383224,1.2437429469523757
13598,23,2356294.07,11683.8422,81943.18166521739,0.0,1.0
13599,11,320402.25,20719.53,27812.867272727275,0.0,1.0
13619,17,53657.77,68.33,100.235625,5.407306341653781,50756.33
13621,18,606963.34,1574.25,2945.351176470588,0.0,554448.43
13624,2,5756.07,279.01,279.01,0.0,3573.15
13625,34,738360.65,1327.94,2535.468775510204,2.611213097556052,522248.0800000001
13635,12,190955.12,701.62,2420.457272727273,0.0,186490.58000000002
13637,5,104027.01,459.8,394.82,0.7341170336434739,1.3838277311604654e-05
13639,16,72396.22,226.94,377.1693333333333,4.494999877065404,69142.01
13641,94,3074241.05,2328.75,9008.051047619048,8.36410924901286,2100049.16
13642,28,1817359.53,949.76,2526.8167187500007,0.6473919885296444,4.073543951927978
13651,17,45225.5,93.1101,189.9589533333333,0.5055333827155034,1.0
13652,20,830537.54,1779.2694,4277.525523529412,4.381360052671431,1.0
13653,19,241896.1,1254.68,1522.769411764706,0.8476614546493307,129806.33
13654,25,1329704.72,3009.83,5900.847826086957,1.215523247898225,911918.41
13656,2,50554.98,0.0,0.0,1.097775135110329,1.0
13952,50,1460706.06,91.22,2492.94,0.5766368902447081,1.2328472162305295
13953,6,308214.34,594.31,489.90199999999993,0.0331360312437117,4.951206601622006e-06
13958,3,81213.1,1469.08,1469.08,0.0,23480.7
13964,6,178108.0,1155.76,1484.8673333333331,0.1726761290902149,177800.44999999995
13965,5,118772.36,7137.885,8626.71875,2.0025702949743525,24968.32
13966,47,1898386.3,1392.855,16673.205,0.0305786024688441,1.0243995536224935
13967,18,9350578.85,6216.72,6976.816666666667,0.6378322770894553,0.006299404294768096
13969,15,40522.45,23.99,32.45214285714286,0.0,23023.930000000004
13974,1,36079.5,,,100.0,1.0
13975,1,139044.24,,,100.0,1.0
13976,1,13367.35,,,100.0,1.0
13978,14,629738.35,4283.205,5580.613571428571,0.0383444965675029,622953.1900000001
13980,15,277614.47,1459.215,1972.4714285714283,4.362153745083965,265504.5
13983,20,402240.96,3737.48,5853.180526315789,2.831867246935767,194216.45
13984,13,124358.37,955.34,3569.18,8.845403811580998e-05,1.0
13985,25,100139.76,240.24,1247.3067999999998,0.8336548839342135,68831.21
13987,18,403499.51,2690.735,7220.575624999999,0.6793341582992257,135455.01
14009,16,383207.78,515.03,7372.531333333333,0.58325277216449,118909.02
14014,17,783679.68,2331.045,3050.385625,0.0,668804.8099999999
14015,21,272562.45,777.6949999999999,1001.304,1.201897033138644,120699.06
14019,3,16722.27,768.03,768.03,3.9000685911661512,6070.09
14020,25,744851.9299999999,2386.55,4022.99962962963,0.0694916639337969,15.896056096453615
14023,23,720354.23,1723.435,3796.4583333333335,-7.90845359511528,669386.28
14027,14,54786.49,211.725,304.62625,0.5327043218136442,34313.29
14032,5,14896.31,179.04500000000002,318.175,0.0,9048.22
14034,5,1761524.19,-351.85,-250.45666666666668,0.7612935477201708,7.620312387695647e-07
14036,2,105325.35,50215.435,50215.435,0.0,1.0
14037,9,544083.36,266.49,309.00615384615384,0.0,208637.22999999998
14043,15,113409.12,385.06,557.9542857142858,4.003734443931847,108868.52
14047,2,63377.78,1936.13,1936.13,2.537371930667184,61769.65
14049,3,37126.2,410.755,410.755,0.0,34021.18
14054,17,1559427.4500000002,1782.08675,2824.955535714286,1.794003946769053,1.0
14055,16,5964.68,6.459099999999999,9.383,0.5205643890367966,1.0
14058,23,33897310.55,15916.125,35225.329545454544,0.4949314186815332,8357133.49
14062,17,198506.45,171.23,249.93466666666663,-2.0482357122400807,74315.81999999999
14063,2,75103.09,3237.92,3152.84,0.0,73313.0
14066,15,97647.9,292.83,415.3338888888889,0.8438276706411505,64525.34
14067,13,320950.43,974.455,6616.400000000001,0.0,132811.0
14068,23,1180487.3,2061.405,8766.360454545455,4.631044315343333,142852.8
14069,57,1285400.07,217.46,2014.088823529412,3.9660313695175073,93835.06
14071,3,1614.26,-155.25,-155.25,7.91446235426759,1.0
14072,35,1401466.74,1117.3,6616.933921568628,0.6374742792683042,7.26860422565224
14074,14,191683.33,-48.37,-180.09500000000003,6.967178627374639,1.0
14075,19,255149.17,1094.79,1047.085,4.598302240215008,1.0
14076,3,3359.4300000000003,209.43,209.43,4.779679886171166,1.0
14077,10,135719.51,-1296.23,-328.1755555555555,11.867733681030824,1.0
14078,9,43160.4,131.415,691.2291666666666,20.15029981186458,1.0
14079,34,5500509.91,6432.46,14612.182405063291,0.4755995430976326,587387.05
14080,13,102922.62,1022.675,2682.8375,1.2372207392310846,1.0
14081,23,2314704.42,8194.95,22890.718125,3.957586515517173,307050.0
14082,8,32027.0,366.21,2992.9814285714283,0.9787054672619976,20470.0
14083,25,1268768.87,126.33,4599.220606060606,3.34110025886748,85195.2
14084,15,1305022.2,6487.145,6997.282142857142,0.4458613807489252,43805.8
14085,31,4787053.01,19992.1,67836.69064516129,1.8578490736203483,1605820.75
14086,13,635830.98,18150.635,22118.965,3.0311357272965846,81880.0
14087,21,1555527.17,11290.055,16821.97857142857,2.261290620851065,108604.7
14088,14,545551.19,5159.36,6631.586923076923,1.7282521187425144,1.0
14089,7,109736.28,5231.360000000001,13947.133333333331,2.272539218570194,51233.0
14090,21,272974.18,699.405,1059.614411764706,3.706390838869816,1.0
14091,26,3685672.0,13979.59,38027.7764516129,1.853362154852629,423095.58
14092,36,3026218.19,20428.515,54718.678823529415,3.782175402230333,1945914.0299999998
14093,1,35171.14,1138.75,1138.75,0.0,1.0
14095,4,2193.85,7.72,140.5966666666667,4.287439888779999,1.0
14096,4,11589.32,247.84,429.8066666666667,2.242581963393884,1.0
14097,11,58709.17,99.425,496.733,2.5864613654050976,1.0
14098,14,59230.91,-164.34,516.1646153846154,3.379907551648286,1.0
14099,19,332303.57,575.49,1625.38,1.2992517654866,4264.0
14100,21,2457822.65,27126.915,34268.03791666667,1.9328864106610784,153525.0
14101,9,30453.73,178.98999999999998,589.882,0.1431023391880075,4094.0
14103,23,3320286.29,7108.23,40882.049333333336,1.0269108450886022,413023.81
14104,22,233426.92,292.5,1286.8328,3.394492803143699,50671.79000000001
14105,11,183057.5,3159.8,5295.069,2.50073883888942,1.0
14106,21,417855.69,42.27,-400.8492307692308,3.549715931832829,29067.4
14107,18,593971.64,1446.29,4242.214117647059,1.5071830702220057,1.0
